,Hatch Time (Cycles),Height (m),Weight (kg),Base Experience Yield,Base Friendship,Male Ratio,Female Ratio,Pseudo Legendary,Legendary,Mythical,Ultra Beast,Paradox,Total EV Yield,Total Base Stat,Normal,Poison,Ground,Rock,Bug,Ghost,Steel,Dragon,Dark,Flying,Fire,Psychic,Ice,Fighting,Water,Grass,Electric,Fairy
573,20,0.4,5.8,58,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,290,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
574,20,0.7,18.0,137,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,390,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
575,20,1.5,44.0,221,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,3,490,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
576,20,0.3,1.0,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,290,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
577,20,0.6,8.0,130,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,370,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
578,20,1.0,20.1,221,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,490,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
579,20,0.5,5.5,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,1.0,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,1.0
580,20,1.3,24.2,166,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,473,1.0,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,1.0
581,20,0.4,5.7,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
582,20,1.1,41.0,138,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,395,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
583,20,1.3,57.5,241,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,535,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
584,20,0.6,19.5,67,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,335,1.0,2.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0
585,20,1.9,92.5,166,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,475,1.0,2.0,0.5,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0
586,20,0.4,5.0,150,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,428,1.0,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0
587,15,0.5,5.9,63,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,315,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
588,15,1.0,33.0,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5
589,20,0.2,1.0,59,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.25,0.5,0.5
590,20,0.6,10.5,162,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.25,0.5,0.5
591,20,1.2,33.0,67,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,335,0.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,0.0,0.5,2.0,2.0,1.0
592,20,2.2,135.0,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,0.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,0.0,0.5,2.0,2.0,1.0
593,40,1.2,31.6,165,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,470,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
594,20,0.1,0.6,64,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,319,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
595,20,0.8,14.3,165,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,472,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
596,20,0.6,18.8,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,4.0,0.5,1.0,2.0,0.5,0.25,0.5,0.5
597,20,1.0,110.0,171,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,489,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,4.0,0.5,1.0,2.0,0.5,0.25,0.5,0.5
598,20,0.3,21.0,60,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300,0.5,0.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,0.5,2.0,1.0,0.5,1.0,0.5
599,20,0.6,51.0,154,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,440,0.5,0.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,0.5,2.0,1.0,0.5,1.0,0.5
600,20,0.6,81.0,234,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,520,0.5,0.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,0.5,2.0,1.0,0.5,1.0,0.5
601,20,0.2,0.3,55,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,275,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
602,20,1.2,22.0,142,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,405,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
603,20,2.1,80.5,232,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,515,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
604,20,0.5,9.0,67,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,335,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
605,20,1.0,34.5,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
606,20,0.3,3.1,55,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,275,0.0,0.5,2.0,2.0,0.25,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,0.5
607,20,0.6,13.0,130,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,370,0.0,0.5,2.0,2.0,0.25,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,0.5
608,20,1.0,34.3,234,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,520,0.0,0.5,2.0,2.0,0.25,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5,0.0,2.0,0.5,1.0,0.5
609,40,0.6,18.0,64,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
610,40,1.0,36.0,144,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
611,40,1.8,105.5,243,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,540,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
612,20,0.5,8.5,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
613,20,2.6,260.0,177,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
614,25,1.1,148.0,180,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
615,15,0.4,7.7,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
616,15,0.8,25.3,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
617,20,0.7,11.0,165,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,471,0.5,0.0,2.0,0.25,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,2.0,2.0,1.0,0.0,0.5
618,25,0.9,20.0,70,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,350,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
619,25,1.4,35.5,179,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,510,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
620,30,1.6,139.0,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
621,25,1.0,92.0,61,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,303,0.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
622,25,2.8,330.0,169,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,483,0.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
623,20,0.5,10.2,68,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,340,0.5,0.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,2.0,0.0,0.5,4.0,1.0,0.5,1.0,1.0
624,20,1.6,70.0,172,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,0.5,0.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,2.0,0.0,0.5,4.0,1.0,0.5,1.0,1.0
625,20,1.6,94.6,172,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
626,20,0.5,10.5,70,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,350,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
627,20,1.5,41.0,179,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,510,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0.25,1.0,0.5,2.0,1.0
628,20,0.5,9.0,74,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,370,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0
629,20,1.2,39.5,179,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,510,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0
630,20,1.4,58.0,169,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,484,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
631,20,0.3,33.0,169,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,484,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5
632,40,0.8,17.3,60,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.5,0.0,2.0,2.0,0.5,0.5,0.5,4.0
633,40,1.4,50.0,147,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.5,0.0,2.0,2.0,0.5,0.5,0.5,4.0
634,40,1.8,160.0,270,35,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3,600,1.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.5,0.0,2.0,2.0,0.5,0.5,0.5,4.0
635,40,1.1,28.8,72,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,360,1.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,2.0,0.25,1.0,0.5
636,40,1.6,46.0,248,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,550,1.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,2.0,0.25,1.0,0.5
637,80,2.1,250.0,261,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,0.5,0.0,2.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0
638,80,1.9,260.0,261,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,0.5,0.5,2.0,0.5,0.5,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,2.0,2.0,1.0,2.0
639,80,2.0,200.0,261,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,4.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0
640,120,1.5,63.0,261,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,0.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0
641,120,1.5,61.0,261,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0
642,120,3.2,330.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,1.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.5,1.0
643,120,2.9,345.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,2.0,1.0,0.5,0.5,0.25,2.0
644,120,1.5,68.0,270,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,1.0,0.0,1.0
645,120,3.0,325.0,297,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,660,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0
646,80,1.4,48.5,261,35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,580,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,2.0,0.5,2.0,0.5,1.0,0.5,2.0,2.0,2.0
647,120,0.6,6.5,270,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
648,120,1.5,82.5,270,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5
649,20,0.4,9.0,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,313,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
650,20,0.7,29.0,142,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,405,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
651,20,1.6,90.0,239,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,4.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0
652,20,0.4,9.4,61,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,307,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
653,20,1.0,14.5,143,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,409,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
654,20,1.5,39.0,240,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,534,1.0,1.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.5
655,20,0.3,7.0,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,314,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
656,20,0.6,10.9,142,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,405,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
657,20,1.5,40.0,239,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,2.0,0.5,2.0,2.0,2.0
658,15,0.4,5.0,47,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,237,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
659,15,1.0,42.4,148,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,423,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0
660,15,0.3,1.7,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,278,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
661,15,0.7,16.0,134,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,382,1.0,1.0,0.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,0.25,2.0,0.5
662,15,1.2,24.5,175,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,499,1.0,1.0,0.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,0.25,2.0,0.5
663,15,0.3,2.5,40,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,200,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
664,15,0.3,8.4,75,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,213,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
665,15,1.2,17.0,185,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,411,1.0,1.0,0.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.25,1.0,0.25,2.0,1.0
666,20,0.6,13.5,74,70,0.125,0.875,0.0,0.0,0.0,0.0,0.0,1,369,1.0,1.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5
667,20,1.5,81.5,177,70,0.125,0.875,0.0,0.0,0.0,0.0,0.0,2,507,1.0,1.0,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5
668,20,0.1,0.1,61,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,303,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
669,20,0.2,0.9,130,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,371,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
670,20,1.1,10.0,248,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,552,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
671,20,0.9,31.0,70,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,350,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
672,20,1.7,91.0,186,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,531,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
673,25,0.6,8.0,70,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,348,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
674,25,2.1,136.0,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.25,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0
675,20,1.2,28.0,165,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,472,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
676,20,0.3,3.5,71,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,355,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
677,20,0.6,8.5,163,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,466,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
678,20,0.8,2.0,65,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,325,0.0,0.0,2.0,0.5,0.25,2.0,0.5,0.5,2.0,0.5,2.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5
679,20,0.8,4.5,157,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,448,0.0,0.0,2.0,0.5,0.25,2.0,0.5,0.5,2.0,0.5,2.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5
680,20,1.7,53.0,234,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,520,0.0,0.0,2.0,0.5,0.25,2.0,0.5,0.5,2.0,0.5,2.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5
681,20,0.2,0.5,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,341,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
682,20,0.8,15.5,162,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,462,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
683,20,0.4,3.5,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,341,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
684,20,0.8,5.0,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
685,20,0.4,3.5,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,288,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
686,20,1.5,47.0,169,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,482,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
687,20,0.5,31.0,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,306,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.5,2.0,1.0,4.0,2.0,1.0
